

----- New session! -----

               | Pressure         | Humidity        | TempOutside      | TempTop      | TempCamera      | DewPoint      
Time: 08:35:26 | Pressure: 1011.3 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:35:27 | Pressure: 1011.3 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:35:28 | Pressure: 1011.3 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:35:29 | Pressure: 1011.3 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:35:30 | Pressure: 1011.3 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:35:31 | Pressure: 1011.3 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:35:32 | Pressure: 1011.3 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:35:33 | Pressure: 1011.3 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:35:34 | Pressure: 1011.3 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:35:35 | Pressure: 1011.3 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:35:36 | Pressure: 1011.3 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:35:37 | Pressure: 1011.3 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:35:38 | Pressure: 1011.3 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:35:39 | Pressure: 1011.3 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:35:40 | Pressure: 1011.3 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:35:41 | Pressure: 1011.3 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:35:42 | Pressure: 1011.3 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:35:43 | Pressure: 1011.3 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:35:44 | Pressure: 1011.3 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:35:45 | Pressure: 1011.3 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:35:46 | Pressure: 1011.3 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:35:47 | Pressure: 1011.3 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:35:48 | Pressure: 1011.3 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:35:49 | Pressure: 1011.3 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:35:50 | Pressure: 1011.3 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:35:51 | Pressure: 1011.3 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:35:52 | Pressure: 1011.3 | Humidity: 44.0
Time: 08:35:53 | Pressure: 1011.3 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:35:54 | Pressure: 1011.3 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:35:55 | Pressure: 1011.3 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:35:56 | Pressure: 1011.3 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:35:57 | Pressure: 1011.3 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:35:58 | Pressure: 1011.3 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:35:59 | Pressure: 1011.3 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:36:00 | Pressure: 1011.3 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:36:01 | Pressure: 1011.3 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:36:02 | Pressure: 1011.3 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:36:03 | Pressure: 1011.3 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:36:04 | Pressure: 1011.3 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:36:05 | Pressure: 1011.3 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:36:06 | Pressure: 1011.3 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:36:07 | Pressure: 1011.3 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:36:08 | Pressure: 1011.2 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:36:09 | Pressure: 1011.2 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:36:10 | Pressure: 1011.2 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:36:11 | Pressure: 1011.2 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:36:12 | Pressure: 1011.2 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:36:13 | Pressure: 1011.2 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:36:14 | Pressure: 1011.2 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:36:15 | Pressure: 1011.2 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:36:16 | Pressure: 1011.2 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:36:17 | Pressure: 1011.2 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:36:18 | Pressure: 1011.2 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:36:19 | Pressure: 1011.2 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:36:20 | Pressure: 1011.2 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:36:21 | Pressure: 1011.2 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:36:22 | Pressure: 1011.2 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:36:23 | Pressure: 1011.2 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:36:24 | Pressure: 1011.2 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:36:25 | Pressure: 1011.2 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:36:26 | Pressure: 1011.2 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:36:27 | Pressure: 1011.2 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:36:28 | Pressure: 1011.2 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:36:29 | Pressure: 1011.2 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:36:30 | Pressure: 1011.2 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:36:31 | Pressure: 1011.2 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:36:32 | Pressure: 1011.2 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:36:33 | Pressure: 1011.2 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:36:34 | Pressure: 1011.2 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:36:35 | Pressure: 1011.3 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:36:36 | Pressure: 1011.3 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:36:37 | Pressure: 1011.3 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:36:38 | Pressure: 1011.3 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:36:39 | Pressure: 1011.3 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:36:40 | Pressure: 1011.3 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:36:41 | Pressure: 1011.2 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:36:42 | Pressure: 1011.3 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:36:43 | Pressure: 1011.3 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:36:44 | Pressure: 1011.2 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:36:45 | Pressure: 1011.2 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:36:46 | Pressure: 1011.2 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:36:47 | Pressure: 1011.3 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 30.0 | DewPoint: 12.0
Time: 08:36:48 | Pressure: 1011.3 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:36:49 | Pressure: 1011.2 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:36:50 | Pressure: 1011.2 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:36:51 | Pressure: 1011.2 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:36:52 | Pressure: 1011.2 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:36:53 | Pressure: 1011.2 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:36:54 | Pressure: 1011.3 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:36:55 | Pressure: 1011.2 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:36:56 | Pressure: 1011.3 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:36:57 | Pressure: 1011.3 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:36:58 | Pressure: 1011.2 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:36:59 | Pressure: 1011.3 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:37:00 | Pressure: 1011.3 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:37:01 | Pressure: 1011.3 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:37:02 | Pressure: 1011.3 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:37:03 | Pressure: 1011.3 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:37:04 | Pressure: 1011.3 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:37:05 | Pressure: 1011.2 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:37:06 | Pressure: 1011.2 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:37:07 | Pressure: 1011.2 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:37:08 | Pressure: 1011.2 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:37:09 | Pressure: 1011.3 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:37:10 | Pressure: 1011.3 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:37:11 | Pressure: 1011.3 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:37:12 | Pressure: 1011.3 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:37:13 | Pressure: 1011.3 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:37:14 | Pressure: 1011.2 | Humidity: 44.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:37:15 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:37:16 | Pressure: 1011.2 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:37:17 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:37:18 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:37:19 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:37:20 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:37:21 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:37:22 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:37:23 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:37:24 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:37:25 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:37:26 | Pressure: 1011.2 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:37:27 | Pressure: 1011.2 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:37:28 | Pressure: 1011.2 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:37:29 | Pressure: 1011.2 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:37:30 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:37:31 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:37:32 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:37:33 | Pressure: 1011.2 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:37:34 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:37:35 | Pressure: 1011.2 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:37:36 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:37:37 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:37:38 | Pressure: 1011.2 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:37:39 | Pressure: 1011.2 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:37:40 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:37:41 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:37:42 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:37:43 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:37:44 | Pressure: 1011.2 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:37:45 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:37:46 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:37:47 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:37:48 | Pressure: 1011.2 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:37:49 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:37:50 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:37:51 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:37:52 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:37:53 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:37:54 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:37:55 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:37:56 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:37:57 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:37:58 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:37:59 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:38:00 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:38:01 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:38:02 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:38:03 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:38:04 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:38:05 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:38:06 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:38:07 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:38:08 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:38:09 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:38:10 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:38:11 | Pressure: 1011.2 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:38:12 | Pressure: 1011.2 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:38:13 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:38:14 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:38:15 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:38:16 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:38:17 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:38:18 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:38:19 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
